"","pub_date","score"
"139","2018-05-04T11:53:31+0000","4.3658853"
"140","2018-05-04T10:00:04+0000","5.776425"
"141","2018-04-30T17:10:42+0000","14.723578"
"142","2018-04-30T17:07:07+0000","15.714334"
"143","2018-04-30T17:01:15+0000","15.825944"
"144","2018-04-30T16:58:47+0000","14.765377"
"145","2018-04-30T16:35:44+0000","9.982299"
"146","2018-04-30T16:21:24+0000","6.335033"
"147","2018-04-30T15:14:57+0000","4.3651133"
"148","2018-04-30T13:00:04+0000","18.01139"
"149","2018-04-30T12:50:15+0000","6.2981343"
"150","2018-04-30T11:30:21+0000","10.940775"
"151","2018-04-23T18:24:36+0000","16.147463"
"152","2018-04-23T18:17:30+0000","7.33064"
"153","2018-04-23T17:31:13+0000","15.344181"
"154","2018-04-23T17:25:57+0000","15.716418"
"155","2018-04-23T17:18:29+0000","14.738334"
"156","2018-04-23T17:14:33+0000","15.141547"
"157","2018-04-23T17:11:19+0000","14.75763"
"158","2018-04-23T17:09:07+0000","14.92325"
"159","2018-04-23T16:11:44+0000","8.139554"
"160","2018-04-23T15:25:31+0000","12.743471"
"161","2018-04-16T22:55:04+0000","33.3821"
"162","2018-04-16T22:33:07+0000","7.69017"
"163","2018-04-16T21:08:42+0000","7.737966"
"164","2018-04-16T20:31:01+0000","101.9019"
"165","2018-04-16T19:11:04+0000","7.7286773"
"166","2018-04-16T18:02:32+0000","15.078416"
"167","2018-04-16T17:58:24+0000","14.963271"
"168","2018-04-16T17:46:37+0000","14.758882"
"169","2018-04-16T17:43:27+0000","14.5442705"
"170","2018-04-16T17:39:40+0000","14.944034"
"171","2018-04-11T16:16:58+0000","6.0466895"
"172","2018-04-11T14:51:54+0000","13.513663"
"173","2018-04-11T14:30:01+0000","8.685418"
"174","2018-04-11T14:21:03+0000","12.146902"
"175","2018-04-11T13:02:41+0000","15.15612"
"176","2018-04-11T12:18:49+0000","17.52385"
"177","2018-04-11T11:34:39+0000","37.012955"
"178","2018-04-11T11:27:31+0000","6.320057"
"179","2018-04-11T11:10:02+0000","24.995342"
"180","2018-04-11T10:00:09+0000","14.842376"
"181","2018-04-06T14:45:47+0000","11.536777"
"182","2018-04-06T14:30:00+0000","9.532104"
"183","2018-04-06T14:21:13+0000","6.056196"
"184","2018-04-06T13:00:01+0000","76.67076"
"185","2018-04-06T11:53:48+0000","6.0646405"
"186","2018-04-06T11:05:06+0000","9.742998"
